Compound ID,Attrition Resistance,Thermal Stability,Average Particle Size,Particle Size Distribution (%),Density,Rare Earth Oxides (%),Catalyst Surface Area ,Micropore Surface Area ,Zeolite Surface Area ,X-Ray Fluorescence (a.u.),Cost 
CMPD-11964,93.7189,687.6268,94.0856,11.1662,1.0977,0.8453,253.0434,63.6166,116.2735,0.4053,14.3869
CMPD-11965,92.9069,700.2271,55.5256,19.5772,1.3614,3.4853,232.8211,110.5827,106.2646,0.7353,42.6992
CMPD-11966,98.8576,698.5683,73.508,15.2633,1.3314,1.522,220.7976,71.9202,53.1037,0.8463,19.7074
CMPD-11967,84.4536,645.8784,99.0844,24.4258,1.2085,1.6449,160.4699,62.1649,129.1643,0.1473,24.0968
CMPD-11968,92.361,661.9406,56.5064,20.36,1.4331,3.5271,238.9374,111.0837,111.1238,0.7271,43.4523
CMPD-11969,92.5767,706.0549,75.0001,15.4374,1.366,1.493,215.2693,69.0279,53.0636,0.8125,19.0071
CMPD-11970,96.6429,656.8402,58.5887,19.8744,1.3735,3.5214,227.7003,110.7839,112.9296,0.7019,39.9365
CMPD-11971,81.3558,644.188,87.0346,22.1887,1.4843,1.8474,184.7519,80.463,64.9735,0.8779,14.6353
CMPD-11972,93.2234,680.8061,72.9797,15.9096,1.4135,1.5069,216.0391,71.083,54.3064,0.8579,18.7263
CMPD-11973,96.8503,828.6303,97.3596,16.3721,1.0571,3.4453,259.4848,138.8957,183.37,0.4489,12.3894
CMPD-11974,92.5119,734.5532,92.1908,11.9161,1.0958,0.8574,232.8839,60.4287,117.6926,0.4136,13.5351
CMPD-11975,90.9818,823.5767,61.1726,20.1064,1.2164,1.4705,104.0288,109.564,79.8941,0.8488,43.6727
CMPD-11976,91.7537,681.9926,57.1126,20.6192,1.3406,3.416,233.5551,110.0912,110.8851,0.7246,43.0683
CMPD-11977,98.0444,680.5947,71.2327,15.2884,1.4875,1.4884,216.9121,68.821,55.0262,0.8574,19.0447
CMPD-11978,83.2037,725.4267,59.1822,16.1731,1.0291,3.3541,294.1383,53.3531,77.4464,0.9208,43.4717
CMPD-11979,87.5733,661.6431,97.2856,22.8636,1.187,1.6292,154.9102,55.3906,125.7104,0.1494,25.0419
CMPD-11980,85.1124,634.5392,93.3306,20.7322,1.4457,1.9128,186.1354,85.9641,74.7475,0.8945,14.0993
CMPD-11981,93.2025,827.0575,94.1699,15.1555,1.1255,3.4705,278.8308,141.8315,184.5032,0.4608,12.8298
CMPD-11982,90.1448,815.641,63.8468,20.9091,1.1747,1.4493,104.4125,107.0797,84.9454,0.8923,45.6819
CMPD-11983,81.1337,631.5536,97.7675,25.4159,1.1881,1.6191,166.7197,60.0249,126.6164,0.1554,25.0436
CMPD-11984,92.5332,748.4866,92.4234,11.8381,1.1084,0.874,218.1962,59.9315,116.5909,0.4186,13.2245
CMPD-11985,96.097,678.9108,88.7967,12.1016,1.1267,0.9287,239.5197,63.0121,109.0948,0.4123,13.9765
CMPD-11986,83.7487,758.1903,62.5965,15.123,1.0052,3.1701,291.0367,50.7299,81.3167,0.886,43.5621
CMPD-11987,94.7542,657.9772,56.4775,20.131,1.3703,3.4639,244.6092,109.7149,114.9642,0.7316,40.0154
CMPD-11988,95.4427,818.1599,96.7372,15.6325,1.0417,3.3334,255.0083,148.1756,191.4841,0.4529,12.2322
CMPD-11989,90.3088,855.2275,93.6008,15.3995,1.0777,3.5284,268.4699,148.3434,192.1919,0.4481,12.6456
CMPD-11990,98.5355,854.3436,92.3824,15.953,1.108,3.4968,267.6403,146.2943,176.0851,0.4585,12.415
CMPD-11991,78.7133,743.4455,56.7253,16.8532,1.0744,3.5024,285.8297,52.1895,77.0524,0.8876,43.2547
CMPD-11992,97.0479,822.6162,97.2914,17.4249,1.0373,3.2659,245.246,137.4099,192.8543,0.4541,11.8101
CMPD-11993,80.8868,581.9405,97.656,21.1135,1.4957,2.0411,191.6555,80.9944,74.6126,0.8855,14.4333
CMPD-11994,93.6105,670.795,52.442,20.2764,1.4172,3.5611,238.8257,103.254,109.5947,0.7228,41.9846
CMPD-11995,78.1315,629.0633,96.5859,21.8678,1.4787,1.9734,181.7552,81.2445,76.0374,0.8799,13.6856
CMPD-11996,94.4411,818.3463,93.6779,17.4829,1.0911,3.5405,262.9722,138.6027,186.3486,0.4359,11.5589
CMPD-11997,85.6206,611.605,96.5173,22.1341,1.4308,1.9608,191.5397,83.6715,74.2567,0.8794,13.7833
CMPD-11998,86.6781,829.842,63.1703,21.1728,1.1377,1.4822,103.7779,109.0387,82.956,0.8597,42.9817
CMPD-11999,95.4412,721.3046,88.4335,11.4102,1.0513,0.8816,235.1023,60.9018,112.1644,0.4132,13.2603
CMPD-12000,93.0805,726.3997,90.3953,12.0482,1.0931,0.9059,234.4214,62.1405,111.4234,0.3834,14.0073
CMPD-12001,88.7029,705.2495,98.4549,12.5427,1.0887,0.936,240.9676,61.7371,117.3187,0.4346,13.5174
CMPD-12002,89.4495,724.4743,84.427,12.007,1.1235,0.8588,241.3328,61.6666,118.4549,0.4127,14.854
CMPD-12003,93.3912,693.3427,89.7102,11.7986,1.0791,0.8823,235.5854,62.2408,119.1991,0.4287,14.4768
CMPD-12004,92.3313,709.5001,91.2453,11.9635,1.1063,0.8953,238.4973,60.0927,110.0703,0.4133,13.3531
CMPD-12005,95.1717,661.6439,74.6228,15.549,1.3578,1.4868,216.6391,69.1681,51.8417,0.8223,19.3025
CMPD-12006,100.8537,678.509,58.3066,20.5202,1.3341,3.5056,228.8167,106.9206,107.4485,0.7524,40.2572
CMPD-12007,83.7457,634.1882,96.5762,21.2302,1.5502,1.8147,186.795,85.0698,73.7521,0.8716,14.0097
CMPD-12008,95.5593,666.182,55.1012,19.5115,1.2979,3.5355,224.2773,109.2289,110.0735,0.7277,41.0197
CMPD-12009,88.7525,850.2861,61.5777,20.7913,1.2228,1.3451,106.625,105.6351,82.7441,0.8513,43.3882
CMPD-12010,94.5394,724.4536,95.1934,11.9561,1.1158,0.8481,237.7169,62.1424,119.3087,0.4148,14.4541
CMPD-12011,80.5273,733.0443,62.3989,15.8093,1.0841,3.2885,291.6514,53.0063,78.1889,0.9212,41.806
CMPD-12012,93.2036,725.3987,92.4209,11.3622,1.0949,0.8718,226.9649,63.9754,117.3515,0.4075,14.0913
CMPD-12013,80.6705,760.906,61.1615,15.9723,1.0597,3.2027,294.6329,52.7373,81.1484,0.9366,41.4219
CMPD-12014,83.0675,626.1722,92.0828,21.1957,1.4502,1.9409,203.875,82.6415,72.5709,0.8462,13.8069
CMPD-12015,85.2578,746.4093,59.7947,16.3569,1.004,3.3665,295.2633,53.2708,79.0605,0.8856,41.6238
CMPD-12016,94.3183,710.4021,73.0785,15.0416,1.3599,1.5575,211.7781,73.4018,52.3541,0.871,19.9944
CMPD-12017,93.5213,743.7794,90.4399,12.1902,1.138,0.9222,237.7364,59.2606,111.4536,0.4098,13.9886
CMPD-12018,80.5881,589.8301,94.9981,21.5653,1.4712,1.9513,172.4871,80.1039,72.456,0.8937,13.6609
CMPD-12019,90.2174,830.3176,99.608,16.5316,1.0733,3.5538,271.1837,145.3232,186.5276,0.4435,12.6108
CMPD-12020,79.8544,600.2008,96.8152,21.4009,1.4165,1.8842,183.9566,82.3046,71.9322,0.8062,13.2415
CMPD-12021,92.5359,793.4705,62.7271,21.0931,1.207,1.4313,102.7901,107.7436,85.5159,0.8633,45.1932
CMPD-12022,80.4754,641.4242,99.8512,23.5903,1.1927,1.5422,166.8777,59.5712,132.2788,0.151,25.3142
CMPD-12023,82.2749,624.437,97.1592,23.458,1.2741,1.6243,157.7007,63.5087,131.6567,0.1472,24.4969
CMPD-12024,85.8714,617.9668,98.2601,22.3936,1.522,1.9445,188.2492,89.4181,72.0696,0.8512,14.3141
CMPD-12025,77.7708,636.8939,100.6594,23.4608,1.2033,1.604,165.8375,60.1407,123.8273,0.1537,25.4032
CMPD-12026,94.3859,687.7565,52.9607,20.8101,1.3859,3.4243,244.4251,105.8028,104.7098,0.7118,41.5854
CMPD-12027,83.5506,653.8151,98.4196,20.9159,1.4132,1.8181,189.0254,77.6439,69.2862,0.9176,13.7583
CMPD-12028,85.4162,602.1114,91.9997,20.9901,1.4214,1.8383,187.6807,86.6865,73.5364,0.7932,14.6906
CMPD-12029,82.0695,744.7422,58.4155,16.157,1.0557,3.3833,306.0084,52.7368,86.7643,0.8963,42.2943
CMPD-12030,82.0005,645.5,102.0868,23.9812,1.1699,1.6522,171.7573,60.3572,130.9367,0.1484,26.2253
CMPD-12031,84.2429,629.0519,91.9851,21.3841,1.4318,1.9785,197.1072,83.101,72.9054,0.9048,14.1721
CMPD-12032,81.0388,634.1663,94.1014,23.6743,1.2129,1.545,170.64,59.2631,124.4515,0.1474,24.7162
CMPD-12033,97.7403,676.9864,74.0581,14.8643,1.3511,1.5133,219.2246,69.5997,54.8545,0.8622,19.2215
CMPD-12034,98.8235,839.1632,93.947,16.3083,1.0677,3.4135,270.8314,146.4283,192.2279,0.4567,12.0418
CMPD-12035,93.0353,695.4488,72.209,15.8155,1.4179,1.4947,209.3401,67.2172,54.3371,0.791,18.3307
CMPD-12036,88.3049,667.7911,91.2487,11.8112,1.1102,0.8653,237.1018,64.8734,112.7646,0.4285,13.6138
CMPD-12037,82.2958,738.3064,59.8092,16.1677,1.0896,3.3027,295.5439,51.876,72.2704,0.9268,42.3744
CMPD-12038,87.8706,868.4075,61.7857,21.0949,1.1526,1.4306,106.4335,108.0271,85.269,0.865,45.0997
CMPD-12039,94.4566,691.115,57.8875,20.0863,1.3899,3.6135,243.9504,108.5866,107.7117,0.6842,42.8687
CMPD-12040,94.3585,644.6156,73.8026,15.8054,1.4377,1.5929,206.1048,69.8067,52.7884,0.833,18.0439
CMPD-12041,93.2417,690.8353,71.1948,15.7301,1.33,1.449,221.8952,67.8442,55.1787,0.867,18.1105
CMPD-12042,81.0732,622.2055,96.6694,21.6899,1.4225,2.0001,185.7093,83.1031,73.5019,0.8713,13.8366
CMPD-12043,86.3874,792.6916,61.4564,21.2232,1.2065,1.4354,103.8108,107.4128,83.8525,0.8691,43.9047
CMPD-12044,81.9222,608.4902,105.6849,24.1462,1.2132,1.5741,164.2161,61.4499,127.5597,0.1488,25.1112
CMPD-12045,78.6228,646.2176,98.1948,24.5546,1.1936,1.7165,165.8935,61.1616,118.8677,0.1479,25.3033
CMPD-12046,89.2623,800.6636,63.8713,21.7878,1.239,1.472,101.2344,108.9562,82.3996,0.8316,44.2893
CMPD-12047,85.8748,627.3037,101.0124,24.7206,1.2643,1.6279,173.2075,62.923,125.3861,0.1443,26.0598
CMPD-12048,97.6106,714.5529,57.3942,19.3726,1.3346,3.6672,252.3349,104.6819,101.1643,0.7467,41.2195
CMPD-12049,95.9796,809.5299,92.447,16.5338,1.0631,3.5426,269.7816,145.4245,178.989,0.4415,11.9772
CMPD-12050,83.8532,659.8858,101.4374,22.3293,1.1863,1.5153,160.6008,57.8464,126.7189,0.1516,25.1817
CMPD-12051,91.7334,807.5793,64.0744,21.2746,1.179,1.3531,106.8549,108.4778,82.3816,0.8911,46.3461
CMPD-12052,95.229,687.5949,53.9038,19.8441,1.3899,3.433,238.5382,106.7607,112.6747,0.7273,41.611
CMPD-12053,88.6634,666.1736,99.6014,24.7002,1.2108,1.6199,162.6397,62.7168,129.0321,0.1473,25.1066
CMPD-12054,94.3314,672.8189,70.3434,15.7525,1.3571,1.5022,217.1174,67.1286,52.1695,0.8168,19.4345
CMPD-12055,90.4281,696.1052,72.9518,15.2753,1.3642,1.5661,207.5153,65.5325,55.0226,0.8432,18.043
CMPD-12056,95.4208,692.6982,72.8944,15.5996,1.382,1.5378,218.7804,68.444,51.4993,0.896,18.8002
CMPD-12057,80.1126,651.9345,102.0682,23.1195,1.1852,1.5845,167.5769,62.194,123.6054,0.1448,25.4825
CMPD-12058,98.4205,692.8163,73.9747,16.1621,1.3987,1.5899,224.1864,74.3859,53.669,0.8238,18.7789
CMPD-12059,98.3583,665.4477,53.3528,20.1703,1.3684,3.623,225.2372,108.3994,117.0084,0.7034,41.2638
CMPD-12060,91.9895,670.9149,57.5112,19.3435,1.4133,3.5704,247.4349,107.6076,104.9005,0.7523,40.7446
CMPD-12061,93.5276,705.4093,89.3034,11.8987,1.1382,0.8777,232.7262,62.9565,114.4817,0.4356,13.3948
CMPD-12062,92.0732,686.1663,74.0097,15.3725,1.3293,1.4858,210.9813,69.3863,54.8761,0.8002,19.2883
CMPD-12063,91.1349,830.1677,88.5317,15.3789,1.0127,3.4213,258.0367,146.2883,170.1696,0.4448,12.1116
CMPD-12064,96.1141,683.854,58.0579,18.9755,1.3965,3.7559,234.0501,109.7848,108.3924,0.7216,40.5045
CMPD-12065,78.6882,616.6174,98.1966,21.7835,1.4693,1.9766,186.7277,78.7185,70.8504,0.8624,14.3757
CMPD-12066,84.6034,847.3828,57.3983,20.8004,1.1951,1.3679,107.9481,112.9369,82.6595,0.8484,43.9639
CMPD-12067,90.9275,658.9473,74.3624,15.0918,1.2932,1.4606,219.454,66.2628,50.6105,0.8512,19.3496
CMPD-12068,95.3686,686.5734,57.8723,20.1964,1.427,3.5361,216.4726,101.4899,110.5281,0.7317,42.497
CMPD-12069,80.4977,751.855,61.3435,16.3133,1.0367,3.4958,284.6885,53.7507,80.6015,0.8459,41.6809
CMPD-12070,96.2459,848.8645,96.6193,16.1933,1.0333,3.5389,263.9101,142.2823,184.2956,0.4741,12.8086
CMPD-12071,82.7227,589.2809,97.2854,21.0951,1.507,1.9257,178.4112,82.035,75.193,0.8394,13.6806
CMPD-12072,91.3061,828.6775,95.7094,16.4201,1.0264,3.4039,260.5297,142.4823,186.868,0.4616,12.7472
CMPD-12073,80.8471,620.9109,97.2253,22.2681,1.4784,1.9067,185.9106,82.7455,72.5004,0.8771,14.5031
CMPD-12074,93.4523,716.1264,91.8627,11.8978,1.1237,0.8537,238.6476,61.404,104.3703,0.4378,13.9027
CMPD-12075,89.4581,843.6598,60.3841,22.1653,1.2544,1.4002,99.1734,109.3746,83.2837,0.8874,44.3743
CMPD-12076,95.9946,672.2246,76.4809,13.8432,1.3102,1.451,220.1302,65.2764,52.7128,0.831,19.0408
CMPD-12077,93.0952,810.0099,64.0569,20.7553,1.1653,1.4839,107.1009,105.5187,79.1359,0.8195,43.8754
CMPD-12078,92.8976,851.002,96.1427,16.2961,1.0099,3.5158,251.1918,151.8658,192.6501,0.4415,12.159
CMPD-12079,93.2189,670.5958,75.0697,15.3383,1.3438,1.4056,224.3987,68.5374,56.3907,0.8214,20.0573
CMPD-12080,92.3114,738.6946,55.1057,19.6288,1.3289,3.5793,230.9569,104.9005,107.009,0.7656,41.5775
CMPD-12081,81.4785,749.6358,60.9224,16.0708,1.0268,3.4356,314.1543,57.4016,81.7428,0.8945,43.0121
CMPD-12082,76.846,653.1889,97.2057,22.7104,1.2221,1.6156,166.5232,64.8098,128.7945,0.1566,25.4366
CMPD-12083,97.1071,655.3966,54.5314,20.545,1.3521,3.3322,240.1174,114.3354,112.8489,0.7255,41.8695
CMPD-12084,82.4794,723.1869,62.3691,16.0193,1.0464,3.2863,285.8441,51.5225,82.8286,0.9127,41.2209
CMPD-12085,89.3747,818.3706,93.6757,16.454,1.1056,3.4485,267.4764,141.2386,183.0702,0.4692,11.7364
CMPD-12086,81.4547,647.2343,99.9586,23.8657,1.1811,1.677,167.3264,58.3172,133.1813,0.1458,25.4183
CMPD-12087,78.8499,729.1897,57.5187,16.6591,1.1034,3.5226,295.4074,49.9882,83.5737,0.9294,42.7154
CMPD-12088,99.1101,683.0289,56.9754,19.1062,1.379,3.5208,228.3857,109.1841,109.4482,0.7423,41.8398
CMPD-12089,89.3558,790.949,63.9418,21.3846,1.1253,1.439,106.3284,106.8216,82.7592,0.8723,43.7262
CMPD-12090,98.039,690.309,72.3409,15.8261,1.3671,1.4775,212.677,69.8789,53.399,0.8371,18.6696
CMPD-12091,94.2712,796.1663,97.4776,16.5378,1.0411,3.426,257.7219,145.8681,182.5963,0.4251,13.0702
CMPD-12092,85.5696,656.4174,106.773,25.8464,1.2046,1.5923,161.7873,60.9524,125.9148,0.1469,24.5347
CMPD-12093,99.8003,661.4836,57.0532,19.5507,1.3666,3.6596,246.5551,111.8483,107.9282,0.729,41.1637
CMPD-12094,81.8033,588.277,93.0347,21.8603,1.4393,1.9581,186.014,85.2421,72.1618,0.8615,14.1249
CMPD-12095,91.1566,845.7139,62.9982,20.9193,1.1731,1.4376,104.9868,110.8558,84.2095,0.8711,47.8354
CMPD-12096,87.9211,808.5927,60.9636,20.7788,1.2008,1.4247,107.823,110.2034,85.752,0.9062,43.5908
CMPD-12097,85.2378,640.7532,101.5785,25.7425,1.1868,1.7258,168.8821,60.8663,131.1587,0.1415,25.0175
CMPD-12098,82.3819,673.0585,97.1461,23.2239,1.1712,1.5883,160.7755,61.4806,129.2124,0.1518,25.2702
CMPD-12099,81.3391,626.111,94.8428,21.8393,1.5023,1.8369,193.9659,84.5305,73.552,0.8519,13.7685
CMPD-12100,78.0573,672.073,100.029,22.5321,1.1963,1.6553,160.3604,60.7373,123.3556,0.1614,25.3658
CMPD-12101,101.2714,710.9529,85.788,12.377,1.0667,0.9195,235.8785,63.0737,110.1268,0.4087,13.5962
CMPD-12102,92.1982,810.2842,64.0885,20.6733,1.2947,1.4831,112.0774,101.4567,81.4728,0.7935,45.744
CMPD-12103,88.0127,681.6378,88.5625,12.2113,1.1562,0.8938,239.0113,62.2304,114.1655,0.4354,14.2621
CMPD-12104,80.2177,717.2251,58.9312,16.2647,1.0317,3.242,305.6761,52.4916,85.9152,0.8924,42.3708
CMPD-12105,97.0766,676.7969,73.1337,15.6699,1.3359,1.557,215.9313,69.8755,51.5493,0.8359,18.6982
CMPD-12106,91.7129,673.7604,54.8495,19.9748,1.3001,3.4769,236.7327,107.5858,104.9066,0.7463,42.2037
CMPD-12107,83.7385,737.7651,65.1291,15.6462,1.0783,3.3361,283.6433,53.1638,82.2522,0.8909,40.3929
CMPD-12108,91.3744,849.3111,62.3981,20.7128,1.1404,1.4798,107.3442,109.5196,83.5775,0.9187,44.522
CMPD-12109,81.5507,699.4768,63.8041,15.8939,1.0032,3.2751,307.7703,52.1454,77.9263,0.913,42.0177
CMPD-12110,97.5629,671.5802,54.4477,19.5251,1.4009,3.6161,244.7047,106.1849,105.2754,0.689,43.5467
CMPD-12111,92.1564,644.806,72.1212,15.5742,1.4008,1.5177,216.2299,71.1695,54.8805,0.8421,19.3157
CMPD-12112,87.7316,850.0126,62.9441,20.7688,1.1786,1.4528,102.1475,107.6611,82.1096,0.8168,43.3507
CMPD-12113,92.1164,696.3553,83.7203,12.7288,1.146,0.898,229.5288,58.3068,109.9243,0.4309,14.2468
CMPD-12114,98.4618,706.3831,56.4517,19.6313,1.3948,3.4897,238.9646,111.7426,111.9289,0.7304,43.8119
CMPD-12115,85.8876,839.645,62.5709,20.4381,1.2222,1.407,106.5658,113.8219,82.734,0.8468,46.7901
CMPD-12116,79.2024,567.3099,91.698,21.8511,1.4697,2.0146,179.4352,84.441,76.6928,0.8527,13.999
CMPD-12117,82.9594,631.9356,98.255,21.6289,1.3767,2.0557,186.3974,82.9185,76.0688,0.8142,14.7338
CMPD-12118,87.4585,653.0199,101.2349,24.6447,1.2141,1.5773,166.1334,60.8758,125.8505,0.1472,24.9021
CMPD-12119,93.5997,831.1812,94.0801,16.7998,1.0467,3.4496,269.2381,139.7867,186.4266,0.4316,12.3165
CMPD-12120,95.2928,689.3779,73.8664,15.2855,1.4002,1.4344,209.5185,72.2296,54.6339,0.8453,19.8533
CMPD-12121,81.0203,660.9637,102.9988,23.3372,1.1245,1.6829,161.2954,60.3405,124.3305,0.1482,25.696
CMPD-12122,97.4559,677.5813,70.7786,15.5975,1.3707,1.4965,212.4331,70.1069,56.9243,0.8511,18.636
CMPD-12123,95.7022,689.9005,76.4702,15.8818,1.3823,1.5046,221.9897,70.3214,51.7755,0.8366,17.5693
CMPD-12124,85.2612,705.2214,60.4774,15.8853,1.0636,3.2131,309.3232,51.9945,76.6167,0.8937,42.9115
CMPD-12125,91.9632,639.957,56.8202,21.7473,1.409,3.4668,243.8015,115.7898,112.8449,0.7504,40.0842
CMPD-12126,79.8734,764.6896,62.9653,16.0749,1.0893,3.1882,305.548,54.0793,80.7331,0.9491,42.8385
CMPD-12127,90.8583,863.759,63.2807,21.4956,1.253,1.3585,106.4431,106.1161,82.7848,0.8255,43.0758
CMPD-12128,89.6721,798.6205,60.9925,21.3158,1.2458,1.3341,106.2569,116.0761,83.5659,0.8514,43.5556
CMPD-12129,81.8558,726.4502,62.0614,16.2196,1.1283,3.3509,294.5164,52.5575,80.3201,0.8871,41.634
CMPD-12130,88.0527,699.5021,93.0428,11.8975,1.1699,0.9164,236.2842,63.8499,111.9666,0.4301,14.1214
CMPD-12131,92.6614,817.3904,64.0041,20.8285,1.2732,1.4908,104.4757,103.7138,86.1866,0.8774,45.0836
CMPD-12132,93.8781,835.9107,94.1229,16.3549,1.0457,3.139,263.1244,147.8426,189.5946,0.4367,12.0612
CMPD-12133,98.3217,821.3954,92.9733,16.1186,1.0176,3.3293,251.5122,136.3391,182.8589,0.4276,11.9866
CMPD-12134,97.0564,756.2952,87.6451,12.0004,1.1012,0.8826,231.3979,61.9897,110.6245,0.4158,14.0615
CMPD-12135,87.8719,662.3617,73.4084,14.6445,1.3466,1.4328,215.382,68.0815,57.5752,0.8705,18.8312
CMPD-12136,89.4684,703.0117,52.5043,20.8777,1.3508,3.4846,244.6536,107.2291,109.3937,0.702,41.7022
CMPD-12137,86.7659,723.3126,55.9083,17.2921,1.0028,3.2101,301.0387,55.3587,81.2066,0.9021,43.1156
CMPD-12138,90.6801,792.9096,90.6579,16.4501,1.0329,3.4582,260.1174,144.8827,173.104,0.4362,12.6306
CMPD-12139,83.0979,616.1371,98.1949,21.1015,1.3863,1.9825,183.0286,85.9339,72.5194,0.8704,13.0777
CMPD-12140,92.1168,816.8898,101.1299,15.5291,1.0589,3.5984,263.4677,150.207,190.2753,0.4366,12.3431
CMPD-12141,80.5732,675.9289,100.9136,22.7381,1.2277,1.6386,164.8341,58.5778,131.4484,0.1584,26.0779
CMPD-12142,79.6842,770.7504,60.3411,17.1659,1.0675,3.299,298.6034,52.3217,76.4282,0.9167,42.0634
CMPD-12143,95.0825,840.6071,97.7308,16.9035,1.0824,3.7335,257.1034,136.9275,185.5468,0.4496,12.3907
CMPD-12144,89.5927,835.875,63.4047,21.4349,1.1867,1.4049,108.4765,108.8561,83.4594,0.8563,43.6553
CMPD-12145,92.105,831.5348,91.3514,16.6416,1.0298,3.454,267.4382,140.6874,192.4883,0.437,12.9035
CMPD-12146,83.7954,592.3184,97.9177,20.5026,1.4942,2.0238,174.5607,82.0825,73.2918,0.8767,14.0925
CMPD-12147,83.7608,676.6501,96.3664,23.5239,1.1985,1.6976,171.1922,60.2132,126.2912,0.1494,25.1522
CMPD-12148,92.6073,842.8871,95.4705,15.8231,1.0261,3.6803,268.2112,151.4328,181.1579,0.4555,12.3193
CMPD-12149,88.8517,794.1941,63.9974,20.2054,1.2726,1.3522,111.739,111.1203,85.4562,0.8542,44.1474
CMPD-12150,83.0903,709.7251,61.4756,15.647,1.0583,3.2265,292.8731,49.9167,79.0899,0.8953,42.7023
CMPD-12151,91.9291,676.6258,70.6973,15.2207,1.4571,1.4112,211.4072,70.1033,53.6808,0.8521,18.2543
CMPD-12152,92.0783,876.3165,92.992,16.9621,1.0864,3.6513,258.2493,140.9012,176.7715,0.4609,12.6715
CMPD-12153,97.0367,753.1344,72.4135,14.9786,1.3847,1.4879,206.4055,68.0281,53.1716,0.8114,18.9894
CMPD-12154,85.1663,732.1561,63.2326,15.6541,1.0806,3.3331,291.6326,52.8328,79.4239,0.8884,42.029
CMPD-12155,85.4825,600.5022,96.1006,22.1025,1.4343,1.9987,186.7422,82.2417,73.2082,0.8708,14.1694
CMPD-12156,92.74,616.3525,53.0772,19.7128,1.4482,3.5194,246.29,110.2063,112.787,0.7373,40.3569
CMPD-12157,98.4851,701.418,73.5465,15.3775,1.3813,1.529,226.0853,72.6179,53.2493,0.8295,19.2986
CMPD-12158,89.4228,855.4112,57.4946,21.2695,1.2175,1.4535,104.1845,109.4538,84.4224,0.8268,44.1538
CMPD-12159,81.9748,686.1848,93.6346,24.203,1.1888,1.6099,167.9883,63.1031,126.8303,0.1536,25.2479
CMPD-12160,96.6117,837.831,100.2675,15.6002,1.0285,3.5784,253.8194,155.2278,181.706,0.465,12.183
CMPD-12161,94.773,703.4804,90.4948,12.037,1.117,0.8548,224.9571,62.4537,110.1969,0.4044,14.351
CMPD-12162,95.6393,708.8379,89.073,11.8476,1.1559,0.8768,227.3936,63.4333,114.0667,0.4247,13.87
CMPD-12163,82.992,657.6679,93.711,21.9726,1.4644,1.8455,184.3571,82.3669,74.9798,0.8947,13.7986
CMPD-12164,80.2131,619.2426,93.9081,19.3426,1.5034,1.892,194.6836,81.0975,75.9897,0.8547,13.2077
CMPD-12165,82.9232,694.609,61.5192,16.4615,1.0485,3.4449,283.842,54.7337,80.7647,0.8851,42.3897
CMPD-12166,92.7847,663.3036,55.3943,19.9415,1.3861,3.4821,233.3841,110.0348,112.5968,0.6929,40.261
CMPD-12167,84.0765,627.7893,94.9956,22.0003,1.4229,1.991,188.6064,84.8212,73.8701,0.8661,14.5972
CMPD-12168,99.7151,665.3192,57.4706,19.7676,1.3709,3.4839,232.3431,107.6004,107.9608,0.6982,42.4326
CMPD-12169,98.7282,621.7817,58.4187,20.359,1.382,3.3938,231.8894,113.5096,117.2338,0.7126,42.5853
CMPD-12170,85.4932,818.3928,62.8368,21.1875,1.1643,1.388,108.3289,110.5652,83.7199,0.8349,42.692
CMPD-12171,95.6263,847.2129,103.13,15.9792,1.0885,3.4476,260.9008,143.0474,184.0595,0.4553,12.7057
CMPD-12172,94.4563,739.8107,89.6932,11.6458,1.1142,0.842,225.3104,61.0927,112.2422,0.4316,13.5977
CMPD-12173,90.0672,826.5207,61.1502,20.0532,1.1024,1.4685,114.5707,104.6497,81.7016,0.8709,42.8327
CMPD-12174,80.4444,645.3474,101.1048,23.4843,1.1715,1.604,168.6062,60.2704,122.0284,0.1563,24.8425
CMPD-12175,94.6576,662.7445,102.1999,23.9266,1.1583,1.6719,165.9797,62.2166,126.2517,0.1525,25.6692
CMPD-12176,88.249,710.8862,85.139,11.4391,1.109,0.8847,233.6646,63.2682,109.5922,0.4255,13.9316
CMPD-12177,91.1296,679.975,93.1229,11.8022,1.0408,0.884,236.6323,62.6141,106.6896,0.4398,14.1903
CMPD-12178,81.4399,729.7549,58.2641,15.6565,1.0917,3.3223,287.7884,50.9237,82.0716,0.8661,44.0263
CMPD-12179,85.3709,592.6941,95.9506,21.8307,1.5472,1.9015,177.8862,80.5317,72.9723,0.8489,14.0669
CMPD-12180,91.188,750.9428,87.7293,11.0377,1.1,0.8843,228.6456,60.6909,110.3983,0.4189,13.6479
CMPD-12181,82.1219,648.7766,104.323,23.3688,1.2038,1.6945,153.9299,63.7179,134.3891,0.144,25.8801
CMPD-12182,88.3757,870.0353,61.0983,21.4369,1.2006,1.3836,106.7786,112.5366,83.4172,0.85,45.8526
CMPD-12183,82.6622,626.7307,105.7325,24.6019,1.2371,1.5691,167.7049,61.8586,122.6997,0.1509,25.0865
CMPD-12184,92.894,712.076,89.4664,11.5404,1.0565,0.8688,239.84,60.7782,110.1395,0.4197,14.2961
CMPD-12185,96.7818,678.4261,75.7228,15.1092,1.4313,1.5087,219.4956,67.2043,53.7274,0.8433,19.5301
CMPD-12186,91.2893,849.2005,98.8716,16.2832,1.0168,3.4345,261.1617,140.6268,185.1808,0.4583,12.1832
